composite_key,overall_result,issues_count
CUST004559|CD-1011190|2024-01-06,MISSING_IN_DEST,0
CUST001937|CD-1011191|2024-11-06,MISSING_IN_DEST,0
CUST005069|CD-1011192|2020-03-20,MISSING_IN_DEST,0
CUST005422|CD-1011193|2024-11-30,MISSING_IN_DEST,0
CUST007322|CD-1011194|2020-03-21,MISSING_IN_DEST,0
CUST000273|CD-1011195|2024-01-22,MISSING_IN_DEST,0
CUST003310|CD-1011196|2022-03-07,MISSING_IN_DEST,0
CUST001442|CD-1011197|2020-05-25,MISSING_IN_DEST,0
CUST004596|CD-1011198|2024-04-19,MISSING_IN_DEST,0
CUST004013|CD-1011199|2023-06-14,MISSING_IN_DEST,0
CUST003800|CD-1011200|2024-02-29,MISSING_IN_DEST,0
CUST007856|CD-1011201|2022-05-07,MISSING_IN_DEST,0
CUST004253|CD-1011202|2021-09-26,MISSING_IN_DEST,0
CUST003288|CD-1011203|2023-11-25,MISSING_IN_DEST,0
CUST000539|CD-1011204|2021-05-07,MISSING_IN_DEST,0
CUST002317|CD-1011205|2025-01-26,MISSING_IN_DEST,0
CUST007178|CD-1011206|2024-04-07,MISSING_IN_DEST,0
CUST003613|CD-1011207|2026-03-30,MISSING_IN_DEST,0
CUST007283|CD-1011208|2020-03-02,MISSING_IN_DEST,0
CUST004261|CD-1011209|2023-08-28,MISSING_IN_DEST,0
CUST004384|CD-1011210|2023-06-24,MISSING_IN_DEST,0
CUST003439|CD-1011211|2025-05-10,MISSING_IN_DEST,0
CUST004452|CD-1011212|2022-08-25,MISSING_IN_DEST,0
CUST000534|CD-1011213|2025-11-06,MISSING_IN_DEST,0
CUST000461|CD-1011214|2021-06-29,MISSING_IN_DEST,0
CUST003806|CD-1011215|2025-05-02,MISSING_IN_DEST,0
CUST004784|CD-1011216|2023-04-01,MISSING_IN_DEST,0
CUST004407|CD-1011217|2025-11-23,MISSING_IN_DEST,0
CUST003433|CD-1011218|2021-05-10,MISSING_IN_DEST,0
CUST002352|CD-1011219|2021-08-16,MISSING_IN_DEST,0
CUST005672|CD-1011220|2023-07-11,MISSING_IN_DEST,0
CUST004838|CD-1011221|2023-06-12,MISSING_IN_DEST,0
CUST000377|CD-1011222|2020-12-05,MISSING_IN_DEST,0
CUST003619|CD-1011223|2024-01-25,MISSING_IN_DEST,0
CUST005687|CD-1011224|2022-07-14,MISSING_IN_DEST,0
CUST006273|CD-1011225|2020-12-11,MISSING_IN_DEST,0
CUST002295|CD-1011226|2023-03-10,MISSING_IN_DEST,0
CUST007399|CD-1011227|2024-05-10,MISSING_IN_DEST,0
CUST005213|CD-1011228|2020-03-13,MISSING_IN_DEST,0
CUST003501|CD-1011229|2025-09-30,MISSING_IN_DEST,0
CUST005017|CD-1011230|2023-10-25,MISSING_IN_DEST,0
CUST006972|CD-1011231|2021-08-17,MISSING_IN_DEST,0
CUST001815|CD-1011232|2024-09-07,MISSING_IN_DEST,0
CUST001203|CD-1011233|2025-04-08,MISSING_IN_DEST,0
CUST003524|CD-1011234|2025-12-20,MISSING_IN_DEST,0
CUST000672|CD-1011235|2024-12-07,MISSING_IN_DEST,0
CUST006685|CD-1011236|2021-04-08,MISSING_IN_DEST,0
CUST007763|CD-1011237|2021-01-08,MISSING_IN_DEST,0
CUST004845|CD-1011238|2021-04-21,MISSING_IN_DEST,0
CUST007838|CD-1011239|2025-06-20,MISSING_IN_DEST,0
CUST000550|CD-1011240|2021-11-26,MISSING_IN_DEST,0
CUST005060|CD-1011241|2022-01-23,MISSING_IN_DEST,0
CUST003543|CD-1011242|2025-07-24,MISSING_IN_DEST,0
CUST002219|CD-1011243|2021-04-10,MISSING_IN_DEST,0
CUST002494|CD-1011244|2022-07-17,MISSING_IN_DEST,0
CUST004361|CD-1011245|2021-11-07,MISSING_IN_DEST,0
CUST005133|CD-1011246|2021-11-19,MISSING_IN_DEST,0
CUST001312|CD-1011247|2023-09-20,MISSING_IN_DEST,0
CUST004916|CD-1011248|2024-08-17,MISSING_IN_DEST,0
CUST007412|CD-1011249|2021-08-27,MISSING_IN_DEST,0
CUST000084|CD-1011250|2020-03-27,MISSING_IN_DEST,0
CUST007026|CD-1011251|2023-12-29,MISSING_IN_DEST,0
CUST004861|CD-1011252|2023-06-05,MISSING_IN_DEST,0
CUST002738|CD-1011253|2024-02-12,MISSING_IN_DEST,0
CUST005879|CD-1011254|2022-10-23,MISSING_IN_DEST,0
CUST004942|CD-1011255|2024-11-06,MISSING_IN_DEST,0
CUST006150|CD-1011256|2023-11-26,MISSING_IN_DEST,0
CUST000651|CD-1011257|2024-09-24,MISSING_IN_DEST,0
CUST000472|CD-1011258|2024-07-25,MISSING_IN_DEST,0
CUST005136|CD-1011259|2023-02-07,MISSING_IN_DEST,0
CUST002429|CD-1011260|2022-01-11,MISSING_IN_DEST,0
CUST001906|CD-1011261|2023-08-20,MISSING_IN_DEST,0
CUST003370|CD-1011262|2023-12-22,MISSING_IN_DEST,0
CUST005801|CD-1011263|2023-07-27,MISSING_IN_DEST,0
CUST001438|CD-1011264|2023-04-10,MISSING_IN_DEST,0
CUST007785|CD-1011265|2022-02-21,MISSING_IN_DEST,0
CUST003366|CD-1011266|2020-11-01,MISSING_IN_DEST,0
CUST001205|CD-1011267|2022-09-02,MISSING_IN_DEST,0
CUST000569|CD-1011268|2025-07-04,MISSING_IN_DEST,0
CUST006858|CD-1011269|2024-06-22,MISSING_IN_DEST,0
CUST000906|CD-1011270|2024-09-17,MISSING_IN_DEST,0
CUST003352|CD-1011271|2024-08-07,MISSING_IN_DEST,0
CUST005349|CD-1011272|2025-10-03,MISSING_IN_DEST,0
CUST004105|CD-1011273|2021-05-30,MISSING_IN_DEST,0
CUST002101|CD-1011274|2024-07-01,MISSING_IN_DEST,0
CUST000864|CD-1011275|2020-06-07,MISSING_IN_DEST,0
CUST005691|CD-1011276|2021-07-12,MISSING_IN_DEST,0
CUST003922|CD-1011277|2020-03-08,MISSING_IN_DEST,0
CUST000385|CD-1011278|2022-09-09,MISSING_IN_DEST,0
CUST001450|CD-1011279|2020-11-16,MISSING_IN_DEST,0
CUST004502|CD-1011280|2022-06-01,MISSING_IN_DEST,0
CUST001347|CD-1011281|2020-11-03,MISSING_IN_DEST,0
CUST003132|CD-1011282|2020-03-22,MISSING_IN_DEST,0
CUST000997|CD-1011283|2022-12-25,MISSING_IN_DEST,0
CUST006375|CD-1011284|2022-07-25,MISSING_IN_DEST,0
CUST005043|CD-1011285|2022-08-09,MISSING_IN_DEST,0
CUST006271|CD-1011286|2022-02-27,MISSING_IN_DEST,0
CUST000420|CD-1011287|2022-07-22,MISSING_IN_DEST,0
CUST003005|CD-1011288|2020-01-09,MISSING_IN_DEST,0
CUST002141|CD-1011289|2022-12-26,MISSING_IN_DEST,0
CUST004982|CD-1011290|2025-04-16,MISSING_IN_DEST,0
CUST006572|CD-1011291|2020-11-14,MISSING_IN_DEST,0
CUST001821|CD-1011292|2020-11-24,MISSING_IN_DEST,0
CUST006158|CD-1011293|2024-11-14,MISSING_IN_DEST,0
CUST004643|CD-1011294|2023-02-16,MISSING_IN_DEST,0
CUST006592|CD-1011295|2021-08-09,MISSING_IN_DEST,0
CUST000651|CD-1011296|2024-11-24,MISSING_IN_DEST,0
CUST007927|CD-1011297|2022-01-11,MISSING_IN_DEST,0
CUST003477|CD-1011298|2023-10-10,MISSING_IN_DEST,0
CUST002241|CD-1011299|2023-06-22,MISSING_IN_DEST,0
CUST001462|CD-1011300|2021-01-21,MISSING_IN_DEST,0
CUST007879|CD-1011301|2024-09-18,MISSING_IN_DEST,0
CUST007067|CD-1011302|2023-11-11,MISSING_IN_DEST,0
CUST001050|CD-1011303|2021-04-20,MISSING_IN_DEST,0
CUST003559|CD-1011304|2024-09-24,MISSING_IN_DEST,0
CUST005868|CD-1011305|2023-11-16,MISSING_IN_DEST,0
CUST004726|CD-1011306|2025-05-03,MISSING_IN_DEST,0
CUST001513|CD-1011307|2025-02-13,MISSING_IN_DEST,0
CUST002883|CD-1011308|2021-12-27,MISSING_IN_DEST,0
CUST002945|CD-1011309|2025-11-06,MISSING_IN_DEST,0
CUST002310|CD-1011310|2020-03-18,MISSING_IN_DEST,0
CUST007685|CD-1011311|2022-02-01,MISSING_IN_DEST,0
CUST001624|CD-1011312|2023-10-18,MISSING_IN_DEST,0
CUST005653|CD-1011313|2023-05-04,MISSING_IN_DEST,0
CUST007295|CD-1011314|2021-05-29,MISSING_IN_DEST,0
CUST006358|CD-1011315|2021-03-31,MISSING_IN_DEST,0
CUST006395|CD-1011316|2024-11-16,MISSING_IN_DEST,0
CUST001271|CD-1011317|2025-06-21,MISSING_IN_DEST,0
CUST001066|CD-1011318|2024-03-30,MISSING_IN_DEST,0
CUST006263|CD-1011319|2023-04-24,MISSING_IN_DEST,0
CUST005974|CD-1011320|2024-10-29,MISSING_IN_DEST,0
CUST005935|CD-1011321|2021-07-01,MISSING_IN_DEST,0
CUST003348|CD-1011322|2026-01-15,MISSING_IN_DEST,0
CUST004188|CD-1011323|2020-10-12,MISSING_IN_DEST,0
CUST000124|CD-1011324|2023-08-26,MISSING_IN_DEST,0
CUST002328|CD-1011325|2022-02-16,MISSING_IN_DEST,0
CUST004227|CD-1011326|2025-08-24,MISSING_IN_DEST,0
CUST001006|CD-1011327|2021-07-12,MISSING_IN_DEST,0
CUST001041|CD-1011328|2024-01-04,MISSING_IN_DEST,0
CUST000362|CD-1011329|2020-12-22,MISSING_IN_DEST,0
CUST001680|CD-1011330|2021-02-18,MISSING_IN_DEST,0
CUST007943|CD-1011331|2022-08-07,MISSING_IN_DEST,0
CUST005568|CD-1011332|2024-12-28,MISSING_IN_DEST,0
CUST007586|CD-1011333|2021-09-26,MISSING_IN_DEST,0
CUST002057|CD-1011334|2024-05-01,MISSING_IN_DEST,0
CUST004791|CD-1011335|2023-07-27,MISSING_IN_DEST,0
CUST007135|CD-1011336|2026-02-08,MISSING_IN_DEST,0
CUST002816|CD-1011337|2021-11-16,MISSING_IN_DEST,0
CUST005257|CD-1011338|2021-07-09,MISSING_IN_DEST,0
CUST005542|CD-1011339|2025-08-20,MISSING_IN_DEST,0
CUST006658|CD-1011340|2022-01-29,MISSING_IN_DEST,0
CUST007755|CD-1011341|2021-05-04,MISSING_IN_DEST,0
CUST004921|CD-1011342|2025-02-16,MISSING_IN_DEST,0
CUST004660|CD-1011343|2025-01-28,MISSING_IN_DEST,0
CUST006950|CD-1011344|2020-05-23,MISSING_IN_DEST,0
CUST005476|CD-1011345|2025-05-06,MISSING_IN_DEST,0
CUST002894|CD-1011346|2023-12-15,MISSING_IN_DEST,0
CUST005041|CD-1011347|2021-09-28,MISSING_IN_DEST,0
CUST004393|CD-1011348|2023-05-06,MISSING_IN_DEST,0
CUST001830|CD-1011349|2021-06-28,MISSING_IN_DEST,0
CUST004127|CD-1011350|2021-01-20,MISSING_IN_DEST,0
CUST004988|CD-1011351|2020-10-28,MISSING_IN_DEST,0
CUST007230|CD-1011352|2021-01-11,MISSING_IN_DEST,0
CUST004644|CD-1011353|2023-08-22,MISSING_IN_DEST,0
CUST001320|CD-1011354|2025-01-22,MISSING_IN_DEST,0
CUST007901|CD-1011355|2023-01-14,MISSING_IN_DEST,0
CUST004624|CD-1011356|2020-02-05,MISSING_IN_DEST,0
CUST002297|CD-1011357|2022-09-04,MISSING_IN_DEST,0
CUST006035|CD-1011358|2024-08-30,MISSING_IN_DEST,0
CUST003078|CD-1011359|2025-03-20,MISSING_IN_DEST,0
CUST002961|CD-1011360|2024-07-29,MISSING_IN_DEST,0
CUST006715|CD-1011361|2022-04-22,MISSING_IN_DEST,0
CUST006940|CD-1011362|2024-01-21,MISSING_IN_DEST,0
CUST004191|CD-1011363|2020-06-04,MISSING_IN_DEST,0
CUST002984|CD-1011364|2022-07-23,MISSING_IN_DEST,0
CUST006906|CD-1011365|2023-05-09,MISSING_IN_DEST,0
CUST001387|CD-1011366|2020-03-05,MISSING_IN_DEST,0
CUST005977|CD-1011367|2020-02-02,MISSING_IN_DEST,0
CUST004672|CD-1011368|2025-01-02,MISSING_IN_DEST,0
CUST006832|CD-1011369|2021-05-17,MISSING_IN_DEST,0
CUST003365|CD-1011370|2020-10-13,MISSING_IN_DEST,0
CUST006656|CD-1011371|2023-09-12,MISSING_IN_DEST,0
CUST000122|CD-1011372|2021-10-02,MISSING_IN_DEST,0
CUST006066|CD-1011373|2026-02-11,MISSING_IN_DEST,0
CUST000559|CD-1011374|2025-11-29,MISSING_IN_DEST,0
CUST005139|CD-1011375|2025-02-22,MISSING_IN_DEST,0
CUST001563|CD-1011376|2021-11-19,MISSING_IN_DEST,0
CUST007707|CD-1011377|2025-06-19,MISSING_IN_DEST,0
CUST006154|CD-1011378|2021-08-04,MISSING_IN_DEST,0
CUST000837|CD-1011379|2021-06-30,MISSING_IN_DEST,0
CUST007136|CD-1011380|2026-01-29,MISSING_IN_DEST,0
CUST002016|CD-1011381|2024-03-17,MISSING_IN_DEST,0
CUST004365|CD-1011382|2020-07-15,MISSING_IN_DEST,0
CUST000683|CD-1011383|2025-07-15,MISSING_IN_DEST,0
CUST000845|CD-1011384|2021-01-01,MISSING_IN_DEST,0
CUST001931|CD-1011385|2024-04-02,MISSING_IN_DEST,0
CUST004275|CD-1011386|2022-09-26,MISSING_IN_DEST,0
CUST004343|CD-1011387|2020-02-09,MISSING_IN_DEST,0
CUST006844|CD-1011388|2024-12-01,MISSING_IN_DEST,0
CUST001321|CD-1011389|2024-04-15,MISSING_IN_DEST,0
CUST005996|CD-1011390|2025-07-10,MISSING_IN_DEST,0
CUST000048|CD-1011391|2023-10-27,MISSING_IN_DEST,0
CUST002329|CD-1011392|2024-09-19,MISSING_IN_DEST,0
CUST001400|CD-1011393|2025-08-28,MISSING_IN_DEST,0
CUST000992|CD-1011394|2026-02-04,MISSING_IN_DEST,0
CUST004676|CD-1011395|2023-07-02,MISSING_IN_DEST,0
CUST007205|CD-1011396|2020-02-08,MISSING_IN_DEST,0
CUST005336|CD-1011397|2022-02-27,MISSING_IN_DEST,0
CUST006832|CD-1011398|2023-11-14,MISSING_IN_DEST,0
CUST004731|CD-1011399|2020-09-07,MISSING_IN_DEST,0
CUST000430|CD-1011400|2020-09-22,MISSING_IN_DEST,0
CUST002768|CD-1011401|2022-06-19,MISSING_IN_DEST,0
CUST006589|CD-1011402|2025-09-07,MISSING_IN_DEST,0
CUST000354|CD-1011403|2022-01-03,MISSING_IN_DEST,0
CUST000778|CD-1011404|2025-11-03,MISSING_IN_DEST,0
CUST006670|CD-1011405|2025-01-05,MISSING_IN_DEST,0
CUST000507|CD-1011406|2021-11-22,MISSING_IN_DEST,0
CUST007675|CD-1011407|2021-06-11,MISSING_IN_DEST,0
CUST006069|CD-1011408|2025-03-03,MISSING_IN_DEST,0
CUST005321|CD-1011409|2024-09-20,MISSING_IN_DEST,0
CUST004290|CD-1011410|2023-12-08,MISSING_IN_DEST,0
CUST000715|CD-1011411|2026-02-09,MISSING_IN_DEST,0
CUST003316|CD-1011412|2020-08-17,MISSING_IN_DEST,0
CUST006462|CD-1011413|2022-05-29,MISSING_IN_DEST,0
CUST007230|CD-1011414|2023-10-06,MISSING_IN_DEST,0
CUST003576|CD-1011415|2020-06-12,MISSING_IN_DEST,0
CUST006714|CD-1011416|2026-02-04,MISSING_IN_DEST,0
CUST006212|CD-1011417|2023-07-28,MISSING_IN_DEST,0
CUST000461|CD-1011418|2021-12-03,MISSING_IN_DEST,0
CUST004961|CD-1011419|2021-06-29,MISSING_IN_DEST,0
CUST004929|CD-1011420|2020-01-03,MISSING_IN_DEST,0
CUST004343|CD-1011421|2023-09-13,MISSING_IN_DEST,0
CUST006178|CD-1011422|2026-02-06,MISSING_IN_DEST,0
CUST007116|CD-1011423|2020-03-23,MISSING_IN_DEST,0
CUST004404|CD-1011424|2022-08-02,MISSING_IN_DEST,0
CUST002563|CD-1011425|2024-02-19,MISSING_IN_DEST,0
CUST007864|CD-1011426|2022-09-09,MISSING_IN_DEST,0
CUST007709|CD-1011427|2024-01-24,MISSING_IN_DEST,0
CUST005488|CD-1011428|2024-06-13,MISSING_IN_DEST,0
CUST005125|CD-1011429|2026-01-11,MISSING_IN_DEST,0
CUST000834|CD-1011430|2023-10-10,MISSING_IN_DEST,0
CUST003213|CD-1011431|2024-06-07,MISSING_IN_DEST,0
CUST001587|CD-1011432|2021-11-19,MISSING_IN_DEST,0
CUST004119|CD-1011433|2020-12-10,MISSING_IN_DEST,0
CUST006610|CD-1011434|2020-08-16,MISSING_IN_DEST,0
CUST001797|CD-1011435|2020-09-06,MISSING_IN_DEST,0
CUST007974|CD-1011436|2025-03-02,MISSING_IN_DEST,0
CUST001037|CD-1011437|2020-04-02,MISSING_IN_DEST,0
CUST000787|CD-1011438|2023-01-07,MISSING_IN_DEST,0
CUST007795|CD-1011439|2023-10-31,MISSING_IN_DEST,0
CUST000803|CD-1011440|2024-03-13,MISSING_IN_DEST,0
CUST005881|CD-1011441|2020-05-30,MISSING_IN_DEST,0
CUST006107|CD-1011442|2025-05-16,MISSING_IN_DEST,0
CUST002641|CD-1011443|2022-09-24,MISSING_IN_DEST,0
CUST000515|CD-1011444|2020-02-10,MISSING_IN_DEST,0
CUST002468|CD-1011445|2020-10-29,MISSING_IN_DEST,0
CUST000549|CD-1011446|2025-05-14,MISSING_IN_DEST,0
CUST005378|CD-1011447|2025-11-21,MISSING_IN_DEST,0
CUST007110|CD-1011448|2024-09-10,MISSING_IN_DEST,0
CUST007976|CD-1011449|2022-01-30,MISSING_IN_DEST,0
CUST006403|CD-1011450|2025-11-29,MISSING_IN_DEST,0
CUST006197|CD-1011451|2021-09-20,MISSING_IN_DEST,0
CUST007052|CD-1011452|2021-06-16,MISSING_IN_DEST,0
CUST006159|CD-1011453|2024-10-10,MISSING_IN_DEST,0
CUST005204|CD-1011454|2022-01-05,MISSING_IN_DEST,0
CUST007970|CD-1011455|2023-04-01,MISSING_IN_DEST,0
CUST002580|CD-1011456|2024-02-17,MISSING_IN_DEST,0
CUST003302|CD-1011457|2021-01-13,MISSING_IN_DEST,0
CUST007250|CD-1011458|2025-10-12,MISSING_IN_DEST,0
CUST002488|CD-1011459|2021-01-14,MISSING_IN_DEST,0
CUST002390|CD-1011460|2026-03-14,MISSING_IN_DEST,0
CUST001217|CD-1011461|2021-09-24,MISSING_IN_DEST,0
CUST002204|CD-1011462|2022-08-08,MISSING_IN_DEST,0
CUST004749|CD-1011463|2021-07-31,MISSING_IN_DEST,0
CUST007091|CD-1011464|2023-05-14,MISSING_IN_DEST,0
CUST001090|CD-1011465|2020-01-02,MISSING_IN_DEST,0
CUST005446|CD-1011466|2021-01-24,MISSING_IN_DEST,0
CUST006130|CD-1011467|2023-03-30,MISSING_IN_DEST,0
CUST007165|CD-1011468|2024-05-01,MISSING_IN_DEST,0
CUST006000|CD-1011469|2026-01-05,MISSING_IN_DEST,0
CUST001248|CD-1011470|2025-03-25,MISSING_IN_DEST,0
CUST003911|CD-1011471|2025-10-03,MISSING_IN_DEST,0
CUST007618|CD-1011472|2024-12-26,MISSING_IN_DEST,0
CUST007267|CD-1011473|2024-11-06,MISSING_IN_DEST,0
CUST004902|CD-1011474|2022-02-27,MISSING_IN_DEST,0
CUST007705|CD-1011475|2025-08-26,MISSING_IN_DEST,0
CUST005344|CD-1011476|2026-01-06,MISSING_IN_DEST,0
CUST000520|CD-1011477|2023-03-17,MISSING_IN_DEST,0
CUST007312|CD-1011478|2020-10-01,MISSING_IN_DEST,0
CUST001345|CD-1011479|2020-04-07,MISSING_IN_DEST,0
CUST003046|CD-1011480|2023-01-31,MISSING_IN_DEST,0
CUST001905|CD-1011481|2023-12-19,MISSING_IN_DEST,0
CUST005756|CD-1011482|2023-06-19,MISSING_IN_DEST,0
CUST000240|CD-1011483|2025-08-06,MISSING_IN_DEST,0
CUST005123|CD-1011484|2023-05-08,MISSING_IN_DEST,0
CUST006915|CD-1011485|2024-02-16,MISSING_IN_DEST,0
CUST006302|CD-1011486|2024-09-24,MISSING_IN_DEST,0
CUST002456|CD-1011487|2025-08-03,MISSING_IN_DEST,0
CUST007175|CD-1011488|2023-10-22,MISSING_IN_DEST,0
CUST002896|CD-1011489|2023-06-25,MISSING_IN_DEST,0
CUST005440|CD-1011490|2020-06-24,MISSING_IN_DEST,0
CUST004053|CD-1011491|2024-01-05,MISSING_IN_DEST,0
CUST000542|CD-1011492|2021-02-14,MISSING_IN_DEST,0
CUST000024|CD-1011493|2022-04-21,MISSING_IN_DEST,0
CUST001465|CD-1011494|2023-04-29,MISSING_IN_DEST,0
CUST007477|CD-1011495|2020-07-07,MISSING_IN_DEST,0
CUST007631|CD-1011496|2024-05-03,MISSING_IN_DEST,0
CUST003281|CD-1011497|2021-10-01,MISSING_IN_DEST,0
CUST007749|CD-1011498|2023-03-18,MISSING_IN_DEST,0
CUST000396|CD-1011499|2022-03-09,MISSING_IN_DEST,0
CUST007739|CD-1011500|2022-03-21,MISSING_IN_DEST,0
CUST001848|CD-1011501|2022-06-17,MISSING_IN_DEST,0
CUST000295|CD-1011502|2020-04-26,MISSING_IN_DEST,0
CUST006063|CD-1011503|2021-03-21,MISSING_IN_DEST,0
CUST003060|CD-1011504|2024-11-27,MISSING_IN_DEST,0
CUST002339|CD-1011505|2020-10-04,MISSING_IN_DEST,0
CUST006077|CD-1011506|2023-02-08,MISSING_IN_DEST,0
CUST002665|CD-1011507|2020-11-15,MISSING_IN_DEST,0
CUST006023|CD-1011508|2023-05-13,MISSING_IN_DEST,0
CUST001562|CD-1011509|2024-01-08,MISSING_IN_DEST,0
CUST000688|CD-1011510|2022-12-05,MISSING_IN_DEST,0
CUST002600|CD-1011511|2024-10-25,MISSING_IN_DEST,0
CUST004876|CD-1011512|2021-08-28,MISSING_IN_DEST,0
CUST001800|CD-1011513|2023-06-26,MISSING_IN_DEST,0
CUST001143|CD-1011514|2021-09-22,MISSING_IN_DEST,0
CUST005993|CD-1011515|2023-03-06,MISSING_IN_DEST,0
CUST003946|CD-1011516|2020-05-24,MISSING_IN_DEST,0
CUST003452|CD-1011517|2021-09-05,MISSING_IN_DEST,0
CUST001918|CD-1011518|2024-06-02,MISSING_IN_DEST,0
CUST000142|CD-1011519|2024-11-09,MISSING_IN_DEST,0
CUST000426|CD-1011520|2021-09-12,MISSING_IN_DEST,0
CUST005452|CD-1011521|2021-08-11,MISSING_IN_DEST,0
CUST000641|CD-1011522|2021-11-12,MISSING_IN_DEST,0
CUST001976|CD-1011523|2021-09-28,MISSING_IN_DEST,0
CUST007287|CD-1011524|2026-03-16,MISSING_IN_DEST,0
CUST002752|CD-1011525|2024-01-25,MISSING_IN_DEST,0
CUST005957|CD-1011526|2022-05-30,MISSING_IN_DEST,0
CUST002747|CD-1011527|2022-11-19,MISSING_IN_DEST,0
CUST007454|CD-1011528|2023-03-10,MISSING_IN_DEST,0
CUST006575|CD-1011529|2023-06-15,MISSING_IN_DEST,0
CUST003760|CD-1011530|2022-05-31,MISSING_IN_DEST,0
CUST005475|CD-1011531|2026-01-31,MISSING_IN_DEST,0
CUST003306|CD-1011532|2021-10-23,MISSING_IN_DEST,0
CUST007555|CD-1011533|2022-09-01,MISSING_IN_DEST,0
CUST002867|CD-1011534|2020-01-14,MISSING_IN_DEST,0
CUST006691|CD-1011535|2023-01-26,MISSING_IN_DEST,0
CUST004930|CD-1011536|2025-05-03,MISSING_IN_DEST,0
CUST005149|CD-1011537|2026-03-24,MISSING_IN_DEST,0
CUST002813|CD-1011538|2022-12-15,MISSING_IN_DEST,0
CUST006663|CD-1011539|2020-11-14,MISSING_IN_DEST,0
CUST005970|CD-1011540|2024-06-30,MISSING_IN_DEST,0
CUST006522|CD-1011541|2024-01-01,MISSING_IN_DEST,0
CUST006410|CD-1011542|2025-12-26,MISSING_IN_DEST,0
CUST001261|CD-1011543|2023-02-26,MISSING_IN_DEST,0
CUST007006|CD-1011544|2020-01-07,MISSING_IN_DEST,0
CUST006734|CD-1011545|2025-08-16,MISSING_IN_DEST,0
CUST001943|CD-1011546|2024-03-19,MISSING_IN_DEST,0
CUST007853|CD-1011547|2024-12-30,MISSING_IN_DEST,0
CUST004216|CD-1011548|2020-09-27,MISSING_IN_DEST,0
CUST002575|CD-1011549|2022-11-08,MISSING_IN_DEST,0
CUST001788|CD-1011550|2022-11-10,MISSING_IN_DEST,0
CUST002918|CD-1011551|2021-09-02,MISSING_IN_DEST,0
CUST000301|CD-1011552|2025-04-15,MISSING_IN_DEST,0
CUST005525|CD-1011553|2021-03-04,MISSING_IN_DEST,0
CUST005662|CD-1011554|2020-06-12,MISSING_IN_DEST,0
CUST005342|CD-1011555|2021-06-18,MISSING_IN_DEST,0
CUST004392|CD-1011556|2026-03-07,MISSING_IN_DEST,0
CUST002902|CD-1011557|2020-09-15,MISSING_IN_DEST,0
CUST005791|CD-1011558|2023-08-17,MISSING_IN_DEST,0
CUST006971|CD-1011559|2021-02-21,MISSING_IN_DEST,0
CUST000701|CD-1011560|2022-06-19,MISSING_IN_DEST,0
CUST003063|CD-1011561|2023-06-12,MISSING_IN_DEST,0
CUST007964|CD-1011562|2020-02-14,MISSING_IN_DEST,0
CUST006895|CD-1011563|2021-07-04,MISSING_IN_DEST,0
CUST007954|CD-1011564|2023-08-31,MISSING_IN_DEST,0
CUST001467|CD-1011565|2020-02-03,MISSING_IN_DEST,0
CUST003720|CD-1011566|2023-02-02,MISSING_IN_DEST,0
CUST001043|CD-1011567|2023-10-08,MISSING_IN_DEST,0
CUST006928|CD-1011568|2021-05-06,MISSING_IN_DEST,0
CUST004151|CD-1011569|2021-01-04,MISSING_IN_DEST,0
CUST001949|CD-1011570|2023-01-23,MISSING_IN_DEST,0
CUST000723|CD-1011571|2024-06-27,MISSING_IN_DEST,0
CUST005900|CD-1011572|2020-01-30,MISSING_IN_DEST,0
CUST006494|CD-1011573|2022-02-09,MISSING_IN_DEST,0
CUST007033|CD-1011574|2026-03-29,MISSING_IN_DEST,0
CUST007771|CD-1011575|2022-02-04,MISSING_IN_DEST,0
CUST006517|CD-1011576|2022-01-27,MISSING_IN_DEST,0
CUST006290|CD-1011577|2024-08-09,MISSING_IN_DEST,0
CUST006494|CD-1011578|2022-12-31,MISSING_IN_DEST,0
CUST007989|CD-1011579|2022-06-11,MISSING_IN_DEST,0
CUST003704|CD-1011580|2024-11-25,MISSING_IN_DEST,0
CUST006068|CD-1011581|2020-03-11,MISSING_IN_DEST,0
CUST006560|CD-1011582|2024-06-13,MISSING_IN_DEST,0
CUST000931|CD-1011583|2022-05-18,MISSING_IN_DEST,0
CUST005525|CD-1011584|2025-07-19,MISSING_IN_DEST,0
CUST002711|CD-1011585|2024-07-11,MISSING_IN_DEST,0
CUST001060|CD-1011586|2025-11-17,MISSING_IN_DEST,0
CUST001363|CD-1011587|2020-10-20,MISSING_IN_DEST,0
CUST000914|CD-1011588|2021-03-07,MISSING_IN_DEST,0
CUST007182|CD-1011589|2025-08-22,MISSING_IN_DEST,0
CUST006175|CD-1011590|2022-06-09,MISSING_IN_DEST,0
CUST000818|CD-1011591|2025-02-03,MISSING_IN_DEST,0
CUST005004|CD-1011592|2024-04-15,MISSING_IN_DEST,0
CUST005283|CD-1011593|2023-02-13,MISSING_IN_DEST,0
CUST004155|CD-1011594|2020-04-12,MISSING_IN_DEST,0
CUST004849|CD-1011595|2020-06-17,MISSING_IN_DEST,0
CUST007258|CD-1011596|2024-06-23,MISSING_IN_DEST,0
CUST004151|CD-1011597|2020-08-10,MISSING_IN_DEST,0
CUST005277|CD-1011598|2020-01-12,MISSING_IN_DEST,0
CUST004569|CD-1011599|2021-05-15,MISSING_IN_DEST,0
CUST003169|CD-1011600|2025-09-16,MISSING_IN_DEST,0
